population,householdsize,agePct12t29,agePct65up,medFamInc,PctPopUnderPov,MedRentPctHousInc,TotalPctDiv,PctLargHouseFam,pctUrban,PctHousOccup,ViolentCrimesPerPop
11224,2.6,22.72,14.95,30227,10.86,169,7.67,2.66,57.58,93.53,0.0
14936,2.75,22.13,12.61,86126,3.85,402,6.38,4.09,100.0,96.65,0.0
18262,2.55,24.45,17.73,47229,3.87,236,7.42,4.2,100.0,92.53,0.0
76210,2.51,36.91,11.08,38532,11.47,327,8.04,6.34,100.0,95.38,4.44
35418,2.84,24.14,10.81,55623,2.5,328,6.95,4.02,100.0,95.94,0.0
48414,2.55,26.02,13.76,40205,9.49,339,10.91,6.85,100.0,89.17,0.0
179278,2.72,30.25,9.92,28565,18.63,201,14.31,4.67,96.78,92.89,8.13
22408,2.76,19.86,17.23,52815,2.94,298,4.5,4.72,100.0,98.57,0.0
27591,2.63,25.75,13.65,29169,14.44,128,12.55,5.9,0.0,95.12,0.0
48370,2.59,24.28,9.07,57395,2.06,199,9.01,2.79,100.0,92.88,0.0
50380,2.53,24.59,16.6,37634,6.79,261,9.67,4.02,100.0,95.88,0.0
16825,2.36,26.47,16.65,31576,13.14,175,11.4,4.09,100.0,93.38,0.0
15023,2.45,28.97,13.17,35219,10.97,152,12.95,4.59,100.0,93.3,0.0
16317,2.44,26.67,15.05,25961,22.74,150,15.51,2.91,0.0,95.1,0.0
12286,2.53,23.03,13.23,54759,2.61,393,9.32,3.06,89.17,95.52,0.0
42473,2.7,20.08,12.47,96127,1.42,331,5.61,3.33,100.0,95.02,0.0
76060,2.59,24.23,16.87,41896,6.52,227,9.69,3.3,100.0,96.18,0.0
23682,2.75,27.3,14.97,23823,25.49,154,12.48,6.82,0.0,89.04,0.0
40091,2.59,28.9,15.59,64036,6.47,200,10.74,4.25,100.0,93.35,6.02
35445,2.35,26.93,14.26,27912,15.82,157,15.65,3.0,100.0,92.07,0.0
29841,2.46,28.41,10.57,48176,5.32,229,11.0,3.0,96.72,95.21,0.0
63535,2.73,39.65,3.69,24304,14.5,148,11.39,4.67,100.0,87.93,18.42
25879,2.7,53.22,10.24,34019,30.75,191,5.6,2.33,0.0,92.0,0.0
12054,2.49,26.9,14.85,24179,23.33,176,12.82,2.25,0.0,93.44,0.0
85866,2.65,27.64,9.91,45431,5.65,140,10.03,3.8,100.0,95.64,0.0
52434,2.54,24.4,17.14,50228,4.36,235,7.71,3.24,95.82,94.95,6.0
22814,2.94,25.37,5.03,55248,2.94,203,9.3,4.46,100.0,96.37,0.0
37120,3.04,28.64,11.71,35991,15.17,233,10.09,12.4,100.0,95.92,0.0
41958,2.48,47.67,10.54,39769,27.39,336,8.96,3.51,100.0,94.83,0.0
43762,2.49,28.84,4.21,53532,3.56,155,13.03,2.91,100.0,93.3,0.0
24854,3.17,28.27,2.22,46779,3.03,198,7.89,4.71,100.0,96.87,0.0
18859,2.48,26.19,14.1,33874,8.08,139,8.03,3.46,0.0,96.97,0.0
12603,3.87,67.67,7.13,26383,44.45,239,4.9,4.36,0.0,91.8,0.0
16513,2.64,23.62,14.22,35205,8.58,101,9.62,3.56,100.0,95.21,0.0
70311,2.58,27.09,11.64,30956,16.98,128,13.45,4.55,100.0,89.81,5.47
261229,2.92,38.6,9.63,26818,19.32,162,12.87,6.13,100.0,90.6,7.65
265968,2.52,27.56,13.17,23892,24.82,171,15.71,6.35,99.45,89.59,3.68
11591,2.57,25.39,15.87,18239,37.49,143,12.94,5.54,0.0,90.78,0.0
30923,2.93,30.4,4.14,36730,9.05,156,12.22,5.22,0.0,90.33,0.0
141686,2.71,29.69,12.13,33090,17.07,231,12.62,8.46,100.0,91.44,6.17
11284,2.66,26.69,8.32,37788,5.21,121,9.13,2.47,100.0,96.87,0.0
17313,2.82,26.0,9.36,64876,1.58,172,10.29,2.85,96.23,94.1,0.0
11365,2.77,18.34,19.76,62419,2.16,332,4.36,4.72,100.0,97.9,0.0
16848,2.72,29.08,7.34,40190,8.85,123,13.3,3.73,100.0,92.66,0.0
12809,2.47,28.19,9.63,48405,3.62,209,11.27,2.74,100.0,95.24,0.0
11340,2.74,30.63,12.14,34664,7.29,138,9.09,2.97,0.0,96.33,0.0
30108,2.55,27.15,8.31,44796,5.81,137,10.41,2.96,100.0,94.74,0.0
18310,2.43,22.36,17.76,29877,11.62,160,9.53,2.66,0.0,94.99,0.0
11139,2.6,23.8,18.06,28312,20.24,155,10.26,5.51,0.0,88.22,0.0
28564,2.27,23.5,19.9,25010,17.08,123,15.22,5.75,100.0,80.38,0.0
16425,2.87,23.35,10.28,44844,2.88,130,6.28,3.59,90.09,96.52,0.0
33822,2.69,27.35,12.56,28141,16.41,135,15.37,6.47,0.0,89.76,0.0
80352,2.69,27.95,11.95,32883,12.73,153,11.97,5.38,100.0,95.9,5.0
16021,2.99,23.64,5.2,82978,3.32,482,4.41,4.01,0.0,92.01,0.0
85571,2.49,28.99,13.5,40912,12.68,365,13.64,9.23,100.0,94.82,3.62
29771,3.29,31.61,7.56,26531,25.57,182,16.28,16.69,100.0,88.0,0.0
53056,2.44,23.77,16.83,27752,18.96,137,13.8,4.1,100.0,93.2,0.0
16812,2.45,25.74,15.98,26636,15.86,111,15.13,3.9,0.0,93.33,0.0
25494,3.35,26.08,3.58,62131,4.29,267,8.04,9.12,100.0,96.29,0.0
12322,2.2,28.02,14.89,30279,9.92,99,14.46,2.27,100.0,89.35,0.0
44639,2.37,27.23,16.73,20973,33.31,193,17.91,6.57,100.0,87.17,9.56
26989,3.19,25.22,4.81,49013,2.33,247,6.5,2.74,100.0,96.01,0.0
11500,3.34,26.62,10.69,54804,4.71,228,8.29,6.34,0.0,93.11,0.0
39103,2.64,22.36,16.38,59056,4.14,305,6.95,4.72,100.0,97.15,4.21
35800,2.53,28.06,6.05,50396,3.63,172,13.18,3.66,100.0,94.53,0.0
15850,2.94,33.74,11.91,65389,3.74,352,6.2,3.23,100.0,97.05,0.0
54718,2.25,28.82,12.82,61799,8.61,520,8.56,3.99,100.0,96.07,2.86
16786,2.78,22.69,11.62,59168,3.91,541,8.0,4.76,84.67,86.4,0.0
25597,2.62,28.46,13.99,27210,21.33,188,14.22,6.44,0.0,89.25,0.0
42355,4.58,36.99,3.79,23308,26.08,188,9.28,34.87,100.0,96.84,0.0
30206,2.69,27.47,13.37,27833,20.94,143,12.84,6.74,0.0,89.86,0.0
22353,2.61,27.07,6.37,57750,2.82,230,9.55,3.49,0.0,94.43,0.0
11523,2.57,27.38,11.91,35844,7.43,160,7.85,3.36,0.0,94.1,0.0
12345,2.51,24.29,11.34,46275,3.63,224,12.42,3.7,100.0,95.59,0.0
27291,2.43,19.79,15.95,51118,2.82,166,9.71,3.73,100.0,95.84,0.0
53691,3.08,29.12,6.56,60350,3.54,298,9.69,7.91,100.0,96.6,0.0
20098,2.57,26.55,9.2,38138,7.25,161,12.39,3.4,0.0,89.48,0.0
14073,2.33,24.74,17.02,28899,16.07,183,13.91,4.29,0.0,90.55,0.0
14716,2.74,26.32,15.36,30456,16.42,162,14.47,5.17,0.0,91.28,13.97
14507,2.32,21.0,21.69,33315,9.08,167,8.61,3.5,100.0,95.18,0.0
14215,2.75,30.41,11.88,25121,26.19,166,13.88,5.67,0.0,90.95,0.0
31487,3.31,29.6,6.68,44133,12.9,303,11.57,12.41,0.0,97.39,0.0
10405,2.63,26.39,16.83,34112,10.36,184,11.29,7.8,100.0,95.53,0.0
42985,2.27,20.56,28.46,35153,7.72,201,9.71,3.11,100.0,87.45,0.0
40283,2.73,29.43,12.76,23246,26.51,115,16.25,6.12,100.0,92.2,0.0
18400,2.75,28.52,12.82,25127,16.03,118,12.88,7.65,0.0,94.0,0.0
31997,2.1,19.08,18.28,60628,5.99,565,9.25,2.05,100.0,90.44,0.0
21130,2.63,22.96,13.45,39845,6.61,184,9.68,3.69,84.78,96.86,0.0
45895,2.72,28.28,6.44,42677,5.05,150,11.78,3.35,100.0,93.27,0.0
20009,3.22,28.71,2.18,41603,2.07,106,9.07,5.07,100.0,95.03,0.0
28716,2.48,23.6,13.82,39827,7.53,287,10.9,3.86,100.0,88.22,0.0
173072,2.49,28.56,11.72,31981,11.53,148,13.69,5.26,100.0,90.23,5.54
11482,2.94,26.77,4.46,47908,3.74,199,8.18,3.64,100.0,93.39,0.0
32503,3.1,32.35,10.52,62203,5.28,279,8.53,4.9,100.0,96.69,0.0
11706,2.27,22.91,21.31,34101,5.48,97,9.28,2.94,100.0,98.4,0.0
31282,2.67,28.56,9.72,33504,8.05,99,13.21,9.65,100.0,94.86,0.0
29101,2.95,34.53,5.38,28163,11.59,132,11.06,4.05,100.0,90.49,0.0
33687,2.43,24.43,16.51,43081,5.24,214,9.89,2.63,0.0,91.57,0.0
14658,2.65,24.91,9.58,37220,10.12,136,11.66,4.38,100.0,92.61,0.0
58043,3.01,26.45,4.89,40233,6.53,189,8.63,4.08,100.0,94.3,0.0
25198,2.82,27.9,8.56,31042,23.38,148,13.7,6.61,80.26,95.31,0.0
84161,2.52,26.01,14.41,25177,21.86,130,15.06,5.45,100.0,91.58,9.09
10332,2.74,23.31,13.43,42247,4.52,113,7.56,3.76,100.0,97.75,0.0
10762,2.32,20.17,13.45,56668,5.24,292,13.05,3.08,100.0,95.09,0.0
72033,2.87,29.06,6.06,34436,14.25,123,12.89,6.74,100.0,91.92,5.17
83312,2.4,41.56,6.67,46208,18.96,248,10.73,2.25,100.0,95.62,7.5
13268,2.6,22.18,13.94,38874,9.75,135,14.0,5.48,100.0,95.36,0.0
13347,3.01,34.17,10.3,50525,1.75,217,6.14,2.41,89.11,97.84,0.0
16839,3.48,30.54,9.22,26185,21.04,145,9.8,16.06,0.0,98.05,0.0
20123,2.64,27.96,10.46,31299,15.04,195,10.72,3.91,0.0,90.2,0.0
29060,2.76,27.15,9.38,37032,7.89,114,11.34,4.18,100.0,96.83,0.0
31585,2.43,24.1,10.55,53641,3.63,322,13.96,2.84,100.0,95.25,0.0
21603,2.88,38.55,2.59,25521,17.45,186,10.68,4.46,0.0,93.37,0.0
26751,2.7,24.66,4.73,54088,5.59,288,14.4,5.69,0.0,93.08,0.0
16603,2.46,24.29,17.79,27513,15.36,173,10.15,4.34,0.0,92.27,0.0
31384,3.26,29.41,7.26,28727,23.25,186,11.32,12.61,0.0,94.63,0.0
12392,2.44,23.43,15.82,31505,10.72,123,10.69,3.49,0.0,95.39,0.0
180650,2.86,28.71,5.12,41174,7.83,175,12.76,5.95,100.0,90.8,3.7
52133,2.56,26.68,10.53,37155,8.27,133,11.16,3.86,100.0,96.38,0.0
18082,2.79,24.9,10.12,57258,1.98,114,6.97,3.87,99.87,95.31,0.0
61607,2.28,23.63,17.66,28629,15.87,179,14.32,3.09,100.0,90.96,0.0
15799,2.55,26.79,13.11,25530,21.65,190,13.19,3.89,0.0,94.07,0.0
17140,2.88,27.74,7.77,37817,9.65,151,11.59,5.71,0.0,88.81,0.0
25380,2.79,22.8,7.57,62686,1.58,205,7.49,3.27,100.0,94.46,0.0
37670,2.82,25.31,6.95,52161,4.52,284,11.75,6.49,100.0,97.09,0.0
30938,2.51,25.41,15.09,33938,9.73,133,12.12,4.59,100.0,96.08,0.0
13700,2.96,25.13,11.05,52230,1.81,389,6.67,4.58,63.39,95.2,0.0
13383,2.44,27.18,14.68,34061,5.2,139,12.82,3.06,100.0,95.33,0.0
54844,2.34,28.54,17.59,26283,23.18,127,12.48,2.79,100.0,87.8,11.88
34213,2.56,27.0,13.72,44980,5.19,202,8.82,5.59,100.0,95.13,0.0
11414,2.73,32.97,11.24,28545,17.28,158,12.0,2.74,0.0,92.85,0.0
95706,2.58,24.97,16.57,21625,29.04,132,13.89,6.45,100.0,90.77,0.0
50008,2.47,26.2,10.85,33624,10.34,163,13.1,3.62,100.0,92.61,0.0
22090,2.81,23.56,7.13,60745,1.43,305,7.43,2.96,86.1,97.59,0.0
15550,2.48,26.25,15.18,27941,14.23,102,14.82,3.56,0.0,93.82,0.0
11066,2.41,24.23,14.15,30971,9.87,114,9.79,2.58,0.0,95.29,0.0
15757,2.55,26.05,14.87,33451,10.88,225,11.38,4.16,100.0,93.15,0.0
31739,2.54,23.92,18.08,34322,5.89,115,9.25,4.05,100.0,96.02,0.0
18734,2.36,33.32,7.85,37216,7.82,104,14.09,4.24,100.0,93.14,0.0
20314,2.67,26.19,13.53,46615,5.31,213,10.66,8.11,100.0,96.28,0.0
11880,2.53,25.83,14.65,31531,9.21,165,12.52,4.3,0.0,94.3,0.0
368383,2.29,30.92,10.92,32998,18.53,187,13.1,5.42,100.0,93.06,2.11
32295,2.92,39.82,9.44,33382,19.89,151,6.91,3.73,100.0,96.11,0.0
14272,2.62,18.06,12.65,61180,1.15,129,6.41,3.13,100.0,98.21,0.0
33830,2.52,59.94,5.07,35876,39.91,177,4.92,3.24,100.0,91.62,0.0
16027,2.72,29.09,11.95,34380,12.03,223,14.65,10.61,100.0,87.19,0.0
28583,2.54,25.42,13.37,31156,14.26,193,12.51,3.29,0.0,92.79,0.0
10426,2.43,25.4,15.31,30516,11.83,171,13.87,1.96,100.0,94.97,0.0
39127,2.67,45.34,8.96,35943,19.34,242,9.28,3.5,100.0,94.83,2.2
37649,3.01,27.18,7.86,35321,15.07,202,14.78,8.45,100.0,94.29,0.0
49847,2.75,27.8,9.81,37096,9.78,202,12.99,8.45,100.0,95.21,0.0
35303,2.75,26.5,4.06,68739,1.75,274,10.55,3.64,100.0,94.93,0.0
54909,2.87,32.19,11.77,20631,37.76,200,12.86,10.45,100.0,88.53,4.8
21744,2.54,40.9,11.64,29465,18.95,127,10.4,2.18,0.0,92.23,0.0
19381,2.62,25.07,13.68,27385,22.73,158,13.59,4.9,0.0,86.57,0.0
68842,3.14,28.1,4.46,45225,8.87,207,11.31,8.2,99.51,89.97,0.0
34365,3.81,35.61,5.88,23262,26.13,192,10.19,26.17,100.0,95.87,0.0
18942,2.82,28.1,13.81,26243,25.11,236,13.78,9.42,0.0,94.16,0.0
10735,2.89,23.45,7.27,49820,3.81,197,6.85,4.39,72.27,97.0,0.0
128398,2.75,28.56,13.1,36720,10.07,192,11.8,7.88,100.0,91.45,6.52
13364,2.81,27.06,12.65,17832,41.55,133,13.96,9.15,0.0,91.55,0.0
26017,2.52,28.47,15.57,25151,21.21,148,12.71,4.34,0.0,87.72,0.0
33558,2.99,27.63,7.32,43616,7.39,254,11.77,7.54,0.0,92.07,0.0
40087,2.42,26.62,12.03,39067,12.77,144,12.51,4.82,100.0,93.51,0.0
12915,3.19,70.51,6.14,34564,40.99,171,4.27,1.5,0.0,89.39,0.0
70207,2.89,30.15,11.09,26398,27.51,259,14.08,10.19,100.0,90.17,9.09
24160,2.75,28.07,12.34,35472,13.83,205,12.3,6.19,0.0,92.77,0.0
38149,2.47,31.87,3.69,41337,5.4,165,15.38,3.75,100.0,90.3,0.0
1110549,2.73,32.67,9.3,39318,13.38,274,12.8,9.09,99.95,94.06,3.58
12711,2.7,29.09,14.17,25975,13.58,125,12.27,4.16,0.0,91.28,0.0
12381,2.77,25.53,13.38,29842,7.47,161,8.07,3.57,68.13,93.86,0.0
24967,2.69,30.25,6.79,38268,6.69,124,13.39,5.06,100.0,89.88,0.0
935933,2.86,30.35,9.5,26885,22.64,161,14.01,9.73,100.0,89.42,1.97
2783726,2.72,29.66,10.76,30707,21.62,213,12.99,12.29,100.0,90.48,1.27
11951,2.5,24.39,16.12,34563,9.61,137,10.95,4.3,0.0,91.45,0.0
14363,2.87,29.53,9.21,38114,6.76,191,9.88,5.07,0.0,93.52,0.0
113313,2.48,24.79,14.57,41148,8.3,242,14.42,4.73,100.0,95.77,5.43
41259,3.09,31.71,6.58,55735,7.74,270,10.0,9.86,100.0,97.35,0.0
35184,2.95,20.09,11.49,60773,1.15,340,4.16,4.1,100.0,97.43,0.0
10448,2.59,25.51,9.42,40457,6.52,170,11.46,3.18,40.12,96.4,0.0
14120,2.67,23.94,13.21,31915,15.47,139,13.7,5.31,100.0,88.83,0.0
33892,2.8,28.88,12.35,24511,25.56,133,13.59,10.43,100.0,89.9,0.0
31656,2.54,26.11,15.05,27133,21.82,169,14.39,5.34,100.0,87.16,0.0
68784,3.1,29.64,7.48,44208,8.03,212,12.08,9.8,100.0,95.73,0.0
10164,2.66,29.13,8.23,37789,6.33,138,7.35,3.32,0.0,97.28,0.0
10747,2.1,10.71,39.16,40288,8.43,273,7.47,1.72,100.0,73.9,6.91
10632,2.45,25.9,17.07,27601,16.42,129,10.31,3.4,0.0,93.51,0.0
20651,3.52,30.11,10.14,14397,46.12,145,8.4,17.76,0.0,92.29,0.0
203056,2.38,29.11,13.66,29021,20.89,192,15.77,5.14,100.0,90.65,4.64
50024,2.65,23.08,19.36,50451,3.89,257,6.78,3.9,100.0,97.66,5.26
20075,2.9,24.38,3.97,55696,2.52,187,8.39,3.18,97.03,91.86,0.0
84724,2.56,30.0,9.63,41116,7.11,114,12.67,4.35,100.0,95.93,0.0
20084,2.61,22.21,13.64,44639,4.52,173,7.82,3.15,79.48,96.35,0.0
12974,2.63,24.7,10.36,41238,7.5,102,9.69,3.35,100.0,94.11,0.0
20971,2.53,21.26,14.84,53689,4.26,253,8.39,2.44,100.0,96.96,0.0
18261,2.8,17.59,17.06,49824,1.79,347,6.21,2.45,84.98,97.49,0.0
20688,3.17,25.74,9.51,42004,7.82,318,11.41,13.53,100.0,96.63,0.0
11365,2.72,40.4,8.55,33815,17.28,142,9.04,3.49,0.0,87.66,0.0
10588,2.3,28.32,14.16,29191,14.65,99,14.45,2.85,100.0,90.35,0.0
26609,3.03,21.76,12.56,79030,1.36,254,3.87,3.95,100.0,98.64,0.0
12169,2.89,27.62,7.34,52241,2.23,129,8.36,4.64,86.31,94.3,0.0
13476,3.89,29.74,6.5,33097,8.47,136,6.36,25.59,100.0,97.63,0.0
12567,2.51,20.15,20.84,40414,6.48,231,10.43,4.28,0.0,92.73,0.0
163860,2.52,33.6,12.86,28012,22.7,160,12.15,6.23,100.0,90.83,7.59
40263,2.62,23.16,7.93,70671,3.16,217,10.85,3.16,100.0,95.66,0.0
42198,2.87,28.71,10.8,31592,13.23,152,11.47,7.43,0.0,95.38,0.0
58041,3.1,30.48,9.37,30708,17.02,272,11.46,14.27,100.0,95.49,6.77
10227,2.57,24.24,13.58,35273,7.95,134,9.24,3.98,0.0,97.86,0.0
111348,2.65,27.42,8.56,46847,6.69,229,13.55,5.13,100.0,95.94,5.52
139739,2.72,34.04,8.78,24774,27.51,210,15.22,9.35,100.0,91.74,11.96
13142,2.42,21.93,15.31,43895,3.52,115,9.97,2.54,75.55,95.38,0.0
12420,2.54,29.15,14.91,26976,20.03,153,11.69,2.55,0.0,93.95,0.0
222103,2.49,28.19,6.26,38614,7.43,185,15.16,3.78,99.77,89.23,5.91
25684,3.08,25.18,10.18,64162,2.23,345,6.59,3.46,82.66,97.09,0.0
19997,2.19,21.75,12.82,70549,2.3,292,11.05,1.69,100.0,93.4,0.0
12942,2.87,24.44,8.11,41557,7.54,217,8.04,3.32,86.68,97.33,0.0
11343,2.04,15.43,29.89,49389,3.86,262,10.4,1.42,100.0,82.01,0.0
58362,2.77,31.06,15.31,25241,15.23,136,12.16,5.22,0.0,70.5,0.0
19810,2.52,18.84,14.82,80366,2.12,190,5.91,2.32,100.0,96.81,0.0
10420,2.58,24.95,13.91,27041,18.85,145,11.2,4.99,0.0,91.76,0.0
26481,2.81,40.34,10.18,30694,16.93,143,8.61,3.1,0.0,93.08,0.0
20051,2.75,28.76,10.45,30854,14.22,129,14.45,6.74,100.0,93.64,0.0
108961,2.52,27.7,14.74,37942,12.09,219,11.36,5.13,100.0,91.44,8.89
10446,2.55,24.17,14.51,54294,2.34,297,8.15,4.73,100.0,96.03,0.0
20999,2.98,25.18,8.0,45413,3.51,132,6.63,4.04,75.48,97.34,0.0
20456,2.82,24.64,12.2,50732,3.08,259,7.81,4.32,85.96,96.44,0.0
19872,2.56,23.43,14.62,40370,15.69,255,11.35,4.62,100.0,90.71,0.0
11751,2.74,26.24,10.2,33454,7.2,101,9.6,3.02,100.0,95.48,0.0
20244,2.75,22.82,12.68,54210,2.09,216,8.01,4.46,78.96,93.26,0.0
19033,2.69,24.39,8.68,45433,5.61,260,11.7,3.73,100.0,93.44,0.0
29462,2.5,27.03,12.43,29820,14.66,125,15.32,4.04,0.0,95.65,0.0
47358,2.83,23.89,8.8,46589,2.87,139,8.25,3.93,100.0,97.43,0.0
25992,2.7,27.19,12.33,36654,11.53,233,12.19,5.57,100.0,94.98,0.0
176664,2.53,27.65,11.9,31203,16.79,168,15.86,6.22,100.0,93.07,4.33
12926,3.02,24.52,6.04,62712,0.64,221,5.98,3.88,87.34,97.08,0.0
46535,2.59,33.13,10.13,29391,16.45,132,11.4,2.99,0.0,92.01,0.0
49708,2.35,23.96,19.4,31847,10.32,127,13.07,4.69,100.0,80.43,0.0
20384,2.71,23.76,9.42,50246,2.06,99,7.68,2.53,90.84,95.51,0.0
34544,2.47,29.41,12.29,30608,14.25,145,9.2,2.91,0.0,92.85,0.0
13553,2.53,22.92,16.77,31201,16.4,154,11.88,3.42,0.0,92.18,0.0
31702,2.44,27.99,9.22,49898,3.31,144,9.79,2.81,100.0,94.92,0.0
11632,2.56,27.85,13.26,48367,5.73,152,10.43,5.61,100.0,93.67,0.0
17531,2.63,27.68,13.34,30150,18.15,169,8.35,5.35,0.0,95.6,0.0
29387,2.22,26.19,14.13,30373,10.9,192,16.76,3.07,100.0,88.89,0.0
88680,2.79,26.53,9.78,55837,3.46,186,7.29,4.39,100.0,96.77,3.95
12482,2.28,25.45,19.56,28551,10.34,104,13.91,2.19,100.0,89.59,0.0
25067,3.22,22.82,14.88,62513,3.04,327,4.56,5.78,100.0,98.53,0.0
14358,3.02,21.58,6.02,84036,1.53,780,5.93,3.36,90.35,97.68,0.0
37352,2.66,24.03,11.41,35139,7.86,154,11.21,3.63,0.0,95.5,0.0
20906,2.71,31.64,11.71,36577,7.74,218,9.52,2.96,0.0,94.07,0.0
10550,2.56,29.7,11.9,28648,12.61,109,10.13,2.64,0.0,93.49,0.0
11732,2.92,25.01,3.55,55525,1.99,155,6.64,3.64,100.0,94.52,0.0
22686,3.39,28.47,3.3,42457,9.37,285,10.59,11.23,100.0,95.22,0.0
32090,2.42,25.88,17.02,39556,6.46,242,9.11,3.24,100.0,93.8,0.0
18419,2.54,33.27,14.64,34108,9.85,156,10.01,2.8,0.0,94.32,0.0
56788,2.71,28.9,8.31,43224,5.32,196,10.25,5.02,100.0,92.3,0.0
111498,2.78,28.98,9.72,40182,9.67,210,13.33,8.54,99.93,95.03,7.45
34298,2.93,39.76,9.39,37639,16.8,126,6.4,2.78,100.0,96.88,0.0
20489,3.06,24.68,11.57,54162,2.79,346,6.04,5.62,100.0,98.27,0.0
29911,2.4,28.4,7.64,44966,3.22,199,11.49,4.19,100.0,95.92,0.0
12267,2.35,22.6,22.02,26296,12.18,114,7.98,3.71,100.0,92.6,0.0
16534,2.07,33.92,12.69,36008,6.89,182,13.55,1.75,100.0,93.01,0.0
13692,2.69,25.31,15.55,44353,6.76,187,6.87,4.76,100.0,96.49,0.0
27974,3.43,23.54,7.01,74375,2.77,388,4.05,4.77,84.18,95.95,0.0
28844,2.43,27.31,13.74,34211,14.71,215,12.33,5.96,100.0,90.56,3.6
11683,2.75,25.7,16.32,22262,20.75,156,13.46,8.19,0.0,83.26,0.0
25062,3.27,30.19,10.71,35788,12.15,258,9.89,14.75,0.0,95.06,0.0
41688,2.29,29.47,9.57,38993,7.02,172,15.35,3.38,100.0,94.68,0.0
16857,2.67,22.9,11.12,46660,4.34,348,8.04,3.07,78.15,87.26,0.0
14292,2.68,29.5,15.52,20420,28.16,176,12.48,5.26,0.0,92.07,0.0
57878,2.79,36.43,11.54,45730,6.51,318,7.99,5.25,100.0,95.42,2.1
38518,2.8,24.95,11.01,52833,2.8,290,7.33,3.48,87.72,96.6,0.0
35761,2.7,28.61,9.73,40803,12.37,228,14.69,9.51,100.0,94.97,0.0
24725,2.26,20.5,24.55,30046,13.46,185,13.79,4.12,100.0,85.8,0.0
34402,2.57,27.8,10.68,30950,16.88,147,16.32,6.69,100.0,85.34,0.0
114323,2.64,26.61,12.31,31147,21.15,155,14.35,6.57,100.0,88.45,3.2
11500,3.81,28.35,4.57,46026,3.57,166,6.01,25.88,100.0,97.7,0.0
50452,2.48,26.95,14.21,42853,5.41,238,12.02,3.21,100.0,95.62,6.31
10030,2.55,26.0,13.46,37475,5.87,110,7.92,3.59,0.0,94.59,0.0
12361,2.8,24.59,7.48,55131,1.49,352,8.01,4.32,100.0,94.9,0.0
11838,2.48,25.18,14.17,26243,14.07,142,12.83,2.63,0.0,91.2,0.0
18042,2.73,26.23,14.04,26452,21.86,155,12.22,6.44,0.0,86.13,0.0
17655,2.65,26.76,8.83,44967,7.5,175,11.53,2.73,0.0,93.29,0.0
10401,3.06,27.26,7.16,39235,6.65,211,10.17,7.43,0.0,95.75,0.0
12324,2.57,27.43,12.4,26429,16.38,139,17.87,5.41,100.0,94.41,0.0
24288,2.73,26.25,9.27,43274,3.86,197,8.96,3.52,100.0,95.77,0.0
15718,2.6,23.8,13.4,38067,7.76,130,9.16,3.04,100.0,97.09,0.0
628088,2.61,29.77,11.04,28292,22.22,159,13.25,7.89,100.0,94.62,2.36
30050,2.66,32.48,7.96,30896,11.81,116,13.96,4.82,100.0,83.21,0.0
10747,2.5,23.34,18.3,24743,12.01,112,11.45,4.24,0.0,91.13,0.0
10610,2.71,24.37,13.85,27789,21.38,153,9.91,6.43,0.0,86.83,0.0
32063,2.29,24.76,8.07,79027,3.78,246,11.96,2.15,100.0,95.22,0.0
44822,1.96,14.64,44.41,31567,5.79,148,7.72,0.96,100.0,87.62,0.0
15302,2.75,25.59,11.95,29216,12.29,166,10.88,4.28,82.38,96.8,0.0
22156,2.98,27.04,4.42,55844,2.3,262,7.9,3.94,8.5,93.99,0.0
14589,2.82,20.02,15.3,42787,3.08,136,8.12,3.81,100.0,86.47,0.0
24461,2.59,25.4,15.22,32414,11.66,149,13.06,2.66,0.0,94.29,0.0
70745,2.53,27.37,9.2,43554,7.85,162,8.83,3.58,100.0,96.38,0.0
24710,3.01,27.32,8.5,63602,1.59,305,6.64,5.02,84.29,94.63,0.0
13874,2.5,25.18,11.7,43487,3.73,205,10.77,3.65,100.0,98.18,0.0
11843,2.45,24.08,15.82,27655,12.25,129,10.19,3.63,0.0,91.74,0.0
173339,2.88,27.74,6.11,55411,4.25,292,10.71,6.14,100.0,96.47,3.64
43858,2.59,28.41,4.11,53225,3.18,138,8.58,2.3,100.0,93.89,0.0
23285,3.5,62.28,6.06,29357,38.74,239,5.65,3.53,0.0,94.2,0.0
10733,2.51,27.33,15.84,39076,8.72,271,7.63,5.08,100.0,91.31,0.0
25792,2.74,25.06,6.07,59264,2.94,285,8.25,3.85,85.61,94.44,0.0
88675,2.88,28.69,11.57,30733,18.05,243,14.92,11.32,100.0,91.56,5.59
40181,2.16,19.86,23.11,34642,12.6,217,16.1,5.47,99.82,61.02,0.0
33530,2.53,25.62,15.58,28394,17.86,116,13.49,3.41,0.0,92.67,0.0
40773,3.03,27.77,7.43,38158,9.88,177,12.82,7.55,0.0,96.13,0.0
26840,2.73,23.65,10.39,46423,2.82,159,6.59,3.44,100.0,97.75,0.0
10885,2.47,23.78,15.72,29063,13.12,164,10.72,4.23,0.0,96.09,0.0
10034,3.06,54.39,6.54,26422,30.65,135,5.96,4.06,0.0,95.54,0.0
12200,2.67,24.45,15.54,26521,20.54,166,13.64,6.31,100.0,91.58,0.0
13852,2.8,25.78,12.8,42250,4.32,217,7.69,4.9,38.69,84.2,0.0
28434,3.33,30.74,7.06,34827,16.75,193,12.77,15.39,100.0,95.77,0.0
